Dex #,Name,Primary Type,Secondary Type,Ability 1,Ability 2,Hidden Ability,HP,Attack,Defense,Sp.Atk,Sp.Def,Speed,BST,Generation,Starter,Psuedo-Legendary,Alolan,Galarian,Hisuian,Paldean,Sub-Legendary,Legendary,Mythical,Ultra Beast,Paradox,Mega,Gigantamax,Terastal,Ranking,Ranking Gen
315,Roselia,Grass,Poison,Natural Cure,Poison Point,Leaf Guard,50,60,45,100,80,65,400,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SS
316,Gulpin,Poison,,Liquid Ooze,Sticky Hold,Gluttony,70,43,53,43,53,40,302,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
317,Swalot,Poison,,Liquid Ooze,Sticky Hold,Gluttony,100,73,83,73,83,55,467,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
318,Carvanha,Water,Dark,Rough Skin,,Speed Boost,45,90,20,65,20,65,305,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SS
319,Mega Sharpedo,Water,Dark,Strong Jaw,,,70,140,70,110,65,105,560,Gen VI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,UU,SM
319,Sharpedo,Water,Dark,Rough Skin,,Speed Boost,70,120,40,95,40,95,460,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RU,SS
320,Wailmer,Water,,Water Veil, Oblivious,Pressure,130,70,35,70,35,60,400,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SS
321,Wailord,Water,,Water Veil, Oblivious,Pressure,170,90,45,90,45,60,500,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SS
322,Numel,Fire,Ground,Oblivious,Simple,Own Tempo,60,60,40,65,45,35,305,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
323,Camerupt,Fire,Ground,Magma Armor,Solid Rock,Anger Point,70,100,70,105,75,40,460,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
323,Mega Camerupt,Fire,Ground,Sheer Force,,,70,120,100,145,105,20,560,Gen VI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NUBL,SM
324,Torkoal,Fire,,White Smoke,Drought,Shell Armor,70,85,140,85,70,20,470,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RU,SV
325,Spoink,Psychic,,Thick Fat,Own Tempo,Gluttony,60,25,35,70,80,60,330,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
326,Grumpig,Psychic,,Thick Fat,Own Tempo,Gluttony,80,45,65,90,110,80,470,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
327,Spinda,Normal,,Own Tempo,Tangled Feet,Contrary,60,60,60,60,60,60,360,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SM
328,Trapinch,Ground,,Hyper Cutter,Arena Trap,Sheer Force,45,100,45,45,45,10,290,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SS
329,Vibrava,Ground,Dragon,Levitate,,,50,70,50,50,50,70,340,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SS
330,Flygon,Ground,Dragon,Levitate,,,80,100,80,80,80,100,520,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RU,SS
331,Cacnea,Grass,,Sand Veil,,Water Absorb,50,85,40,85,40,35,335,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
332,Cacturne,Grass,Dark,Sand Veil,,Water Absorb,70,115,60,115,60,55,475,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
333,Swablu,Normal,Flying,Natural Cure,,Cloud Nine,45,40,60,40,75,50,310,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
334,Altaria,Dragon,Flying,Natural Cure,,Cloud Nine,75,70,90,70,105,80,490,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NU,SV
334,Mega Altaria,Dragon,Fairy,Pixilate,,,75,110,110,110,105,80,590,Gen VI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,UU,SM
335,Zangoose,Normal,,Immunity,,Toxic Boost,73,115,60,60,60,90,458,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZUBL,SV
336,Seviper,Poison,,Shed Skin,,Infiltrator,73,100,60,100,60,65,458,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
337,Lunatone,Rock,Psychic,Levitate,,,90,55,65,95,85,70,460,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SS
338,Solrock,Rock,Psychic,Levitate,,,90,95,85,55,65,70,460,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SS
339,Barboach,Water,Ground,Oblivious,Anticipation,Hydration,50,48,43,46,41,60,288,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
340,Whiscash,Water,Ground,Oblivious,Anticipation,Hydration,110,78,73,76,71,60,468,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PU,SV
341,Corphish,Water,,Hyper Cutter,Shell Armor,Adaptability,43,80,65,50,35,35,308,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
342,Crawdaunt,Water,Dark,Hyper Cutter,Shell Armor,Adaptability,63,120,85,90,55,55,468,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UU,SV
343,Baltoy,Ground,Psychic,Levitate,,,40,40,55,40,70,55,300,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SS
344,Claydol,Ground,Psychic,Levitate,,,60,70,105,70,120,75,500,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PU,SS
345,Lileep,Rock,Grass,Sunction Cups,,Storm Drain,66,41,77,61,87,23,355,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SS
346,Cradily,Rock,Grass,Sunction Cups,,Storm Drain,86,81,97,81,107,43,495,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SS
347,Anorith,Rock,Bug,Battle Armor,,Swift Swim,45,95,50,40,50,75,355,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SS
348,Armaldo,Rock,Bug,Battle Armor,,Swift Swim,75,125,100,70,80,45,495,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SS
349,Feebas,Water,,Swift Swim,Oblivious,Adaptability,20,15,20,10,55,80,200,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
350,Milotic,Water,,Marvel Scale,Competitive,Cute Charm,95,60,79,100,125,81,540,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RU,SV
351,Castform,Normal,,Forecast,,,70,70,70,70,70,70,420,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SM
351,Castform (Rainy),Water,,Forecast,,,70,70,70,70,70,70,420,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SM
351,Castform (Snowy),Ice,,Forecast,,,70,70,70,70,70,70,420,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SM
351,Castform (Sunny),Fire,,Forecast,,,70,70,70,70,70,70,420,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SM
352,Kecleon,Normal,,Color Change,,Protean,60,90,70,60,120,40,440,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SM
353,Shuppet,Ghost,,Insomnia,Frisk,Cursed Body,44,75,35,63,33,45,295,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
354,Banette,Ghost,,Insomnia,Frisk,Cursed Body,64,115,65,83,63,65,455,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
354,Mega Banette,Ghost,,Prankster,,,64,165,75,93,83,75,555,Gen VI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,RU,SM
355,Duskull,Ghost,,Levitate,,Frisk,20,40,90,30,90,25,295,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
356,Dusclops,Ghost,,Pressure,,Frisk,40,70,130,60,130,25,455,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SV
357,Tropius,Grass,Flying,Chlorophyll,Solar Power,Harvest,99,68,83,72,87,51,460,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
358,Chimecho,Psychic,,Levitate,,,75,50,80,95,90,65,455,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
359,Absol,Dark,,Pressure,Super Luck,Justified,65,130,60,75,60,75,465,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PU,SS
359,Mega Absol,Dark,,Magic Bounce,,,65,150,60,115,60,115,565,Gen VI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,RUBL,SM
360,Wynaut,Psychic,,Shadow Tag,,Telepathy,95,23,48,23,48,23,260,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SS
361,Snorunt,Ice,,Inner Focus,Ice Body,Moody,50,50,50,50,50,50,300,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
362,Glalie,Ice,,Inner Focus,Ice Body,Moody,80,80,80,80,80,80,480,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
362,Mega Glalie,Ice,,Refrigerate,,,80,120,80,120,80,100,580,Gen VI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NU,SM
363,Spheal,Ice,Water,Thick Fat,Ice Body,Oblivious,70,40,50,55,50,25,290,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SS
364,Sealeo,Ice,Water,Thick Fat,Ice Body,Oblivious,90,60,70,75,70,45,410,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SS
365,Walrein,Ice,Water,Thick Fat,Ice Body,Oblivious,110,80,90,95,90,65,530,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SS
366,Clamperl,Water,,Shell Armor,,Rattled,35,64,85,74,55,32,345,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SM
367,Huntail,Water,,Swift Swim,,Water Veil,55,104,105,94,75,52,485,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SM
368,Gorebyss,Water,,Swift Swim,,Hydration,55,84,105,114,75,52,485,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZUBL,SM
369,Relicanth,Water,Rock,Swift Swim,Rock Head,Sturdy,100,90,130,45,65,55,485,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SS
370,Luvdisc,Water,,Swift Swim,,Hydration,43,30,55,40,65,97,330,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
371,Bagon,Dragon,,Rock Head,,Sheer Force,45,75,60,40,30,50,300,Gen III,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
372,Shelgon,Dragon,,Rock Head,,Overcoat,65,95,100,60,50,50,420,Gen III,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SV
373,Mega Salamence,Dragon,Flying,Aerilate,,,95,145,130,120,90,120,700,Gen VI,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Uber,SM
373,Salamence,Dragon,Flying,Intimidate,,Moxie,95,135,80,110,80,100,600,Gen III,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UU,SV
374,Beldum,Steel,Psychic,Clear Body,,Light Metal,40,55,80,35,60,30,300,Gen III,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SS
375,Metang,Steel,Psychic,Clear Body,,Light Metal,60,75,100,55,80,50,420,Gen III,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SS
376,Mega Metagross,Steel,Psychic,Tough Claws,,,80,145,150,105,110,110,700,Gen VI,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Uber,SM
376,Metagross,Steel,Psychic,Clear Body,,Light Metal,80,135,130,95,90,70,600,Gen III,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RU,SS
377,Regirock,Rock,,Clear Body,,Sturdy,80,100,200,50,100,50,580,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PU,SS
378,Regice,Ice,,Clear Body,,Ice Body,80,50,100,100,200,50,580,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SS
379,Registeel,Steel,,Clear Body,,Light Metal,80,75,150,75,150,50,580,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RU,SS
380,Latias,Dragon,Psychic,Levitate,,,80,80,90,110,130,110,600,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UUBL,SS
380,Mega Latias,Dragon,Psychic,Levitate,,,80,100,120,140,150,110,700,Gen VI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,OU,SM
381,Latios,Dragon,Psychic,Levitate,,,80,90,80,130,110,110,600,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UUBL,SS
381,Mega Latios,Dragon,Psychic,Levitate,,,80,130,100,160,120,110,700,Gen VI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,UUBL,SM
382,Kyogre,Water,,Drizzle,,,100,100,90,150,140,90,670,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SV
382,Primal Kyogre,Water,,Primordial Sea,,,100,150,90,180,160,90,770,Gen VI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Uber,SM
383,Groudon,Ground,,Drought,,,100,150,140,100,90,90,670,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SV
383,Primal Groudon,Ground,Fire,Desolate Land,,,100,180,160,150,90,90,770,Gen VI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Uber,SM
384,Mega Rayquaza,Dragon,Flying,Delta Stream,,,105,180,100,180,100,115,780,Gen VI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,AG,SM
384,Rayquaza,Dragon,Flying,Air Lock,,,105,150,90,150,90,95,680,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SV
385,Jirachi,Steel,Psychic,Serene Grace,,,100,100,100,100,100,100,600,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,UU,SV
386,Deoxys,Psychic,,Pressure,,,50,150,50,150,50,150,600,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SM
386,Deoxys (Attack),Psychic,,Pressure,,,50,180,20,180,20,150,600,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SM
386,Deoxys (Defense),Psychic,,Pressure,,,50,70,160,70,160,90,600,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SM
386,Deoxys (Speed),Psychic,,Pressure,,,50,95,90,95,90,180,600,Gen III,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SM
387,Turtwig,Grass,,Overgrow,,Shell Armor,55,68,64,45,55,31,318,Gen IV,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
388,Grotle,Grass,,Overgrow,,Shell Armor,75,89,85,55,65,36,405,Gen IV,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SV
389,Torterra,Grass,Ground,Overgrow,,Shell Armor,95,109,105,75,85,56,525,Gen IV,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RU,SV
390,Chimchar,Fire,,Blaze,,Iron Fist,44,58,44,58,44,61,309,Gen IV,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
391,Monferno,Fire,Fighting,Blaze,,Iron Fist,64,78,52,78,52,81,405,Gen IV,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SV
392,Infernape,Fire,Fighting,Blaze,,Iron Fist,76,104,71,104,71,108,534,Gen IV,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UU,SV
393,Piplup,Water,,Torrent,,Competitive,53,51,53,61,56,40,314,Gen IV,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
394,Prinplup,Water,,Torrent,,Competitive,64,66,68,81,76,50,405,Gen IV,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SV
395,Empoleon,Water,Steel,Torrent,,Competitive,84,86,88,111,101,60,530,Gen IV,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UU,SV
396,Starly,Normal,Flying,Keen Eye,,Reckless,40,55,30,30,30,60,245,Gen IV,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
397,Staravia,Normal,Flying,Intimidate,,Reckless,55,75,50,40,40,80,340,Gen IV,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SV
398,Staraptor,Normal,Flying,Intimidate,,Reckless,85,120,70,50,60,100,485,Gen IV,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RU,SV
399,Bidoof,Normal,,Simple,Unaware,Moody,59,45,40,35,40,31,250,Gen IV,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SM
400,Bibarel,Normal,Water,Simple,Unaware,Moody,79,85,60,55,60,71,410,Gen IV,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SM
401,Kricketot,Bug,,Shed Skin,,Run Away,37,25,41,25,41,25,194,Gen IV,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
402,Kricketune,Bug,,Swarm,,Technician,77,85,51,55,51,65,384,Gen IV,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
403,Shinx,Electric,,Rivalry,Intimidate,Guts,45,65,34,40,34,45,263,Gen IV,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
404,Luxio,Electric,,Rivalry,Intimidate,Guts,60,85,49,60,49,60,363,Gen IV,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SV
405,Luxray,Electric,,Rivalry,Intimidate,Guts,80,120,79,95,79,70,523,Gen IV,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
406,Budew,Grass,Poison,Natural Cure,Poison Point,Leaf Guard,40,30,35,50,70,55,280,Gen IV,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SS
